,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
134,134,0.1714171015656363,0.3278688524590164,528.0415145940034,6.921172674502183,3627,2611,8560,8.822943134939301,3.0441720408866733,516.1743994181791
135,135,0.18105178643115213,0.2815964523281597,543.0052076359184,7.136856228931445,3667,2701,8581,10.30693815457708,3.9551904759129,528.7430790054303
136,136,0.18265756724207147,0.2835164835164835,547.134905631848,6.995390795468575,3700,2669,8573,8.668707092768857,3.6495311455014607,534.8166673935797
137,137,0.1718185467683661,0.3341121495327103,543.591793716277,6.997236758921651,3659,2682,8585,9.009827527303063,3.880507962282349,530.7014582266922
138,138,0.16981132075471694,0.2765957446808511,542.9697017693693,6.900690630270878,3683,2678,8585,8.068629364861419,2.965745912817532,531.9353264916905
139,139,0.18105178643115213,0.30155210643015523,542.884018201618,7.137002790942253,3717,2701,8596,10.280401514902307,3.9712595183221486,528.6323571683944
140,140,0.17824167001204336,0.3310810810810811,546.9172508902745,7.1034522285028805,3665,2683,8596,10.01238133330451,4.023973697698977,532.8808958592712
141,141,0.17944600562023286,0.30648769574944074,534.2156636816317,7.044101333658308,3615,2670,8589,9.957047326842961,3.669204373332428,520.5894119814579
142,142,0.1734243275792854,0.2986111111111111,538.9636376183705,7.027216390014432,3659,2644,8573,9.252988668838627,3.516274838205517,526.1943741113259
143,143,0.17784022480931352,0.27313769751693,538.3521042883021,7.0082230182904315,3668,2678,8563,8.96906756853957,3.743660455244505,525.6393762645195
144,144,0.1718185467683661,0.3014018691588785,541.6189074461975,7.0283013280629465,3673,2699,8597,8.7372626879269,3.852938038257711,529.0287067200129
145,145,0.17944600562023286,0.3333333333333333,550.730004556707,7.049851652495373,3708,2717,8568,10.528361268414132,3.639469436946599,536.5621738513483
146,146,0.1890806904857487,0.3354564755838641,553.895494153095,6.980529769430586,3677,2690,8556,10.32684198505056,4.0104430132129405,539.5582091548331
147,147,0.18065034122842236,0.3022222222222222,527.9247787369461,7.078733529497418,3660,2653,8577,9.42526590118626,4.112905617729289,514.3866072180315
148,148,0.1718185467683661,0.29205607476635514,554.9678785077862,7.066713722642256,3741,2717,8603,8.48581850321501,4.331447294617522,542.1506127099552
149,149,0.17703733440385389,0.2947845804988662,541.6385140556187,7.013200161212926,3632,2658,8552,9.732899378358189,3.790690635866504,528.1149240413945
150,150,0.1818546768366118,0.31346578366445915,548.9449675513473,7.032521925358707,3697,2711,8581,9.152009626729146,4.009072273463022,535.7838856511551
151,151,0.1758329987956644,0.3401826484018265,525.4021121548991,7.062007539648347,3663,2701,8590,9.54096140382765,3.971070082089161,511.89008066898316
152,152,0.181453231633882,0.3053097345132743,547.8977657725934,7.0120344859157875,3683,2674,8559,8.664663697163236,3.8822566082563728,535.350845467175
153,153,0.1657968687274187,0.3389830508474576,531.1034531057904,6.996554251476978,3666,2653,8567,8.746946113566151,3.332447018311837,519.0240599739129
154,154,0.1730228823765556,0.3039443155452436,539.2442539673143,7.004857269628496,3638,2663,8559,8.898185951428024,4.267962144560888,526.0781058713262
155,155,0.1878763548775592,0.297008547008547,534.8434788976341,7.026106138613206,3646,2649,8560,10.668017437436408,3.5732063237716383,520.6022551364272
156,156,0.1850662384584504,0.3188720173535792,529.1616716238608,6.905408431048012,3662,2616,8522,8.247943921508064,3.4533543491561534,517.4603733531972
157,157,0.1702127659574468,0.3136792452830189,533.7181674864488,6.981374648576358,3661,2662,8556,8.827908338698519,3.7721650765733656,521.1180940711786
158,158,0.17623444399839422,0.3234624145785877,550.8837615036523,6.9801345919572135,3769,2756,8593,8.960861023330539,3.88885157068288,538.0340489096392
159,159,0.16659975913287836,0.2891566265060241,537.2909728473774,6.969942389098487,3652,2657,8578,8.868713747630274,3.5926439126019827,524.8296151871454
160,160,0.18386190285026094,0.2620087336244541,550.0655127951815,6.997140538848081,3687,2667,8583,9.262808616609119,3.6710246988376083,537.131679479736
161,161,0.1774387796065837,0.3122171945701357,552.5091436015367,7.125041805905517,3679,2699,8590,10.227890295833372,4.133591141436621,538.147662164267
162,162,0.18105178643115213,0.2771618625277162,540.2174692583213,6.93102077339558,3666,2680,8565,8.952301884502292,3.279210840818084,527.9859565330022
163,163,0.17623444399839422,0.2596810933940775,556.3622052969607,7.093862469232447,3704,2723,8597,9.728815505089504,4.603260147097704,542.0301296447741
164,164,0.17944600562023286,0.3288590604026846,534.7604879090942,6.8617427099430275,3693,2677,8575,7.965851829724847,3.116380097313608,523.6782559820571
165,165,0.17784022480931352,0.3295711060948081,532.5298835367482,6.915164484206059,3640,2674,8560,8.159414112993069,3.180548108944772,521.1899213148117
166,166,0.1774387796065837,0.29411764705882354,552.0036260598847,6.89519749671013,3708,2685,8566,8.577489660736946,2.9384332739821954,540.4877031251685
