,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
523,0.6928944199823365,0.7062572420356895,461.57409590604675,2.006468643916188,2055.0,1028.0,3479.0000000000005,26.187659889943376,2.9101410343316783,432.4762950321719
524,0.7025291049554396,0.6988571429714285,463.554947556244,1.8987870439388652,2051.0,991.0000000000001,3450.0,22.210226789703544,2.7916650510717584,438.5530557626685
525,0.7113608990474509,0.6930022570672687,451.7565368817156,1.911071562083465,2034.0,1009.0,3450.0,24.02119975983296,2.636010599078217,425.09932652280435
526,0.7089522280041751,0.6828992070496037,471.36937212011946,1.9655874150143897,2064.0,1028.0,3492.0000000000005,25.165187190368663,3.4312153980871827,442.77296956206374
527,0.7001204339121638,0.70756880706789,469.1968702989084,1.979082969946624,2064.0,1070.0,3521.0,26.100127160812633,3.1224841139691026,439.9742590593265
528,0.6940987559039742,0.707345286058531,472.59284225340343,1.9495695609567194,2088.0,1104.0,3527.0000000000005,22.75929784949913,3.3982716780691495,446.435272703435
529,0.709353673044721,0.6932654219237125,479.79325209415373,2.0199686389241998,2085.0,1046.0,3535.0,26.171716810937074,3.495299215516329,450.1262360141001
530,0.7125652349690887,0.6895774649577465,459.3888365280314,1.9549579149858536,2028.0,1037.0,3475.0,24.7156222996686,2.8823199314240426,431.7908943081388
531,0.6953030910256123,0.685334872995843,466.7738254833119,1.9095795010214105,2070.0,1039.0,3461.0,22.68502899906351,2.85108293705584,441.2377135527925
532,0.7005218789527098,0.7008595989707738,481.9912181068303,2.043516438949932,2070.0,1057.0,3508.0,28.401533050419676,4.0017661370065225,449.5879189706041
533,0.6940987559039742,0.6836321570632736,466.2958873845462,1.9601670920185517,2062.0,1026.0,3473.0,24.964615999290075,3.2421396360616384,438.08913171719485
534,0.6961059819067043,0.7012687429582469,472.65928687034165,1.9842956419468378,2059.0,1023.0000000000001,3488.0,26.268249679133444,3.4281203570427192,442.9629167781653
535,0.7133681250501807,0.696117051041981,488.50661858092684,2.036107730022919,2096.0,1066.0,3518.0,28.008105650162484,3.1419835934794813,457.3565293236849
536,0.6949016459850663,0.683419988089197,481.5950296687919,1.9657114180123458,2081.0,1056.0,3503.0,24.709563370307382,3.5753747684417028,453.3100915356428
537,0.6860698510930551,0.7074312460685781,475.1134298440738,2.014286654057249,2062.0,1030.0,3491.0,24.53653892922085,3.610797998662754,446.9660928937903
538,0.7065435569608993,0.6988636360727272,468.32307661906475,1.9705583540635718,2076.0,1029.0,3485.0,26.577880949496674,3.1979377686180737,438.5472578929501
539,0.7089522280041751,0.7004530010265005,458.38489924876455,1.9573987920513425,2013.0,985.0,3446.0,25.66484132925453,3.403150440999232,429.31690747211064
540,0.6888799679768768,0.6981351980270396,475.4218102150903,1.9357311290041443,2095.0,1022.0,3456.0,24.92941652915885,3.5818798069525837,446.910513910979
541,0.7057406660798073,0.7007963590998862,467.6189799794277,2.01285765108765,2060.0,1051.0,3502.0000000000005,26.885189880996563,3.5501354419467317,437.18365465568456
542,0.7073464470419912,0.6855845629993189,473.3086260819151,1.9747652690858837,2067.0,1026.0,3479.0000000000005,24.774930640367902,3.290894335343728,445.2428010798036
543,0.6953030910256123,0.685334872995843,476.30229073821334,1.9328503509036283,2115.0,1066.0,3477.0000000000005,23.774603590444613,3.556978292658136,448.9707088791106
544,0.6892814130174229,0.6825859059298776,469.4470704043547,1.9292772820005348,2035.0,1039.0,3497.0000000000005,22.243601859429088,3.2461528349125026,443.957315659613
545,0.6993175430310719,0.6997703789749714,465.357113011583,1.9281146279011752,2071.0,1035.0,3493.0,22.190677470580283,2.994333173533829,440.1721023210688
546,0.7017262140743478,0.6939359269546912,477.7412635030423,1.964540352960283,2097.0,1039.0,3475.0,24.51548467993034,3.373805209089439,449.8519736364224
547,0.7013247690338017,0.7029192900423584,482.07858598065195,1.9276985520740813,2081.0,1022.0,3460.0,23.77388455038202,3.043358360629508,455.2613430640405
548,0.7037334400770775,0.6862521390379921,464.11650563342056,1.8852707740132064,2065.0,1003.0000000000001,3439.0000000000005,21.72773020027498,2.9840938533894685,439.40468158775633
549,0.6936973100634284,0.6898148149629629,472.36892813974134,1.965925359931338,2093.0,1050.0,3511.0,24.156997949594903,3.384368153669235,444.82756204767713
550,0.6924929749417905,0.7095652170782609,469.85777031941905,2.024622389921497,2055.0,1058.0,3503.0,27.995410530392967,3.3096350127150673,438.5527247651111
551,0.7077478920825372,0.7050482130545661,459.60899427463136,1.9518043560088194,2051.0,1062.0,3496.0,25.001957000109467,3.075530638489711,431.53150665523236
552,0.7089522280041751,0.6959229899614949,472.65354587992283,1.9553234809011177,2055.0,1039.0,3494.0000000000005,25.003272449998445,3.0537553434656255,444.5965180728588
553,0.7041348859176235,0.6773090079963512,466.6652703367053,1.9485027170794849,2061.0,1039.0,3503.0,24.377889569862937,3.008410195227946,439.2789706180143
554,0.6953030910256123,0.7049653579935334,477.0708986552173,2.0588710029614252,2053.0,1061.0,3504.0000000000005,28.855123480608835,3.6115461170241976,444.6042290823842
555,0.6989160979905259,0.699597932044572,478.99573590315094,1.9666649249162562,2060.0,1031.0,3477.0000000000005,25.24439861930639,2.928718673295313,450.82261861374934
556,0.6908871939796066,0.7001743170514818,485.5754759245902,1.9161198810796525,2094.0,1032.0,3485.0,23.629030450843953,3.0246056808070647,458.921839758539
557,0.7009233239932557,0.715922107934937,481.10778432009045,1.9538827680620616,2072.0,1005.0,3455.0,25.856243640743827,3.3698656152453665,451.8816750353014
558,0.6953030910256123,0.7101616629635104,461.6308669412176,1.9716676300607168,2085.0,1067.0,3512.0000000000005,24.491660270878388,3.131207323721135,434.00799935621825
559,0.6965074269472502,0.7025936599884727,477.7229582271665,1.8632651020570838,2078.0,1016.0000000000001,3456.0,20.663652280392316,2.571952044789367,454.4873539291848
560,0.7230028100232839,0.7096057749139367,482.2171248203299,1.9170777689938774,2086.0,1031.0,3494.0000000000005,25.477965469732403,3.488449858931575,453.2507094380659
561,0.7033319950365315,0.6883561640767124,470.23634929071,1.9473336629334015,2101.0,1028.0,3482.0000000000005,24.13751551039387,3.382898440826994,442.7159353570894
562,0.6985146529499799,0.6793103449655172,472.84784135121015,1.897719648974717,2092.0,1041.0,3465.0,22.08062186052599,2.9131817693417763,447.85403775174234
