,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
629,0.3421911421911422,0.7193460490463215,412.2126885567008,2.418698741761099,2471,1295,4105,12.432138463730093,2.691386306559402,397.0891637864133
630,0.34498834498834496,0.6824324324324325,408.61423437856047,2.468199219457697,2494,1281,4104,12.867736380847589,2.691893016516355,393.0546049811977
631,0.3351981351981352,0.6801112656467315,406.1396864777635,2.3801671507673396,2458,1272,4102,11.206044516674796,2.4889342423593614,392.4447077187282
632,0.35011655011655013,0.7123834886817576,412.5099333482113,2.4397063593711983,2449,1259,4131,13.175074429185843,2.669986425662604,396.6648724933634
633,0.3361305361305361,0.7018030513176144,407.06477282884737,2.4539986789071833,2447,1266,4131,12.181899629887377,2.613634983420104,392.2692382155397
634,0.32867132867132864,0.6907801418439716,415.18081828016693,2.4422318153174905,2457,1287,4149,12.096012700373578,2.206965775095138,400.877839804698
635,0.32634032634032634,0.7214285714285714,420.1321182609106,2.469366851275793,2496,1287,4133,12.955548119975834,2.5017279631367453,404.67484217779713
636,0.3300699300699301,0.7019774011299436,416.69748480532314,2.433158976055705,2495,1299,4112,11.469338631971375,3.0471624452940826,402.1809837280562
637,0.32727272727272727,0.7037037037037037,410.667235163022,2.6449303529209796,2445,1306,4152,15.293620426885605,3.219972652762511,392.15364208337434
638,0.337995337995338,0.7282758620689656,421.6859465080412,2.54985325277639,2446,1285,4117,14.73251247367618,2.9071343312864784,404.0462997030788
639,0.3305361305361305,0.6953455571227081,415.46031211647374,2.6301914827476085,2468,1319,4153,14.111442396333423,3.3040077327672224,398.04486198737436
640,0.3445221445221445,0.7117726657645467,408.2130276085031,2.399881562870537,2461,1277,4117,10.84156955714375,2.6131307855162156,394.75832726584264
641,0.3361305361305361,0.6920943134535368,414.66531574798427,2.4911762381361804,2466,1279,4126,12.868859349151062,2.5890135039910462,399.2074428948428
642,0.32214452214452216,0.7105643994211288,419.8412618139785,2.3991674261086806,2526,1296,4127,10.440405501632599,2.1686404980306095,407.2322158143147
643,0.35337995337995337,0.712401055408971,404.5015333987687,2.3983686440844023,2427,1272,4129,11.71850669838245,2.4975867778186607,390.2854399225675
644,0.32447552447552447,0.7054597701149425,402.55973829617903,2.3904639512362036,2424,1261,4108,11.056219083238211,2.3026277193678935,389.2008914935726
645,0.3305361305361305,0.6727785613540197,412.7243592607235,2.502672367698912,2502,1315,4145,12.85568123454777,2.8890108520309052,396.9796671741443
646,0.3333333333333333,0.7188811188811188,394.55545572583276,2.3998724110406995,2413,1257,4104,11.500914575697218,2.2834250461583907,380.77111610397725
647,0.3417249417249417,0.7121418826739427,406.0193861748349,2.414886029561596,2459,1281,4111,12.06059256006738,2.6323576259790964,391.3264359887873
648,0.3365967365967366,0.7160664819944599,411.615169142536,2.421899763099963,2430,1266,4124,11.858903581292378,2.4030946941777716,397.3531708670657
649,0.34545454545454546,0.7125506072874493,405.6143848404883,2.4932362837169593,2433,1281,4123,13.811066370989794,2.840730846323051,388.9625876231759
650,0.32167832167832167,0.7072463768115942,404.7571773838046,2.431889713636913,2459,1287,4127,11.475300083457878,2.4896739664349057,390.79220333391237
651,0.3421911421911422,0.6798365122615804,412.965260961097,2.55940451804461,2452,1276,4123,14.10015746451816,3.037087405196274,395.8280160913819
652,0.32634032634032634,0.7128571428571429,423.72465886642186,2.5756255548144145,2497,1302,4134,13.329723131788509,3.1104692996873484,407.2844664349462
653,0.3328671328671329,0.7156862745098039,409.3732583250999,2.4688181583371915,2436,1253,4097,12.94492179177673,2.399460031448095,394.0288765018747
654,0.32680652680652683,0.6961483594864479,414.01663663450563,2.577947654509618,2457,1310,4140,13.84718044090626,3.1295606681407517,397.0398955254584
655,0.3305361305361305,0.693935119887165,418.6156862804317,2.536801681057786,2478,1277,4147,12.959829140745565,3.268705275575852,402.3871518641107
656,0.3333333333333333,0.7118881118881119,392.8588426536345,2.413048612966808,2413,1280,4103,11.685927738527953,2.160108415977495,379.0128064991289
657,0.33426573426573425,0.6903765690376569,406.8642478681505,2.5073387195993795,2466,1309,4134,12.465969630526907,2.4159818306784455,391.9822964069461
