,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
652,0.3135287033319952,0.7003841229193342,342.6897318918554,2.051170023513009,2052,1062,3485,17.083067698758743,2.3798621597542517,323.22680203334255
653,0.3034925732637495,0.7037037037037037,355.8678160394223,1.9643315925953544,2130,1053,3493,16.572384248051222,2.5276934231761325,336.76773836819314
654,0.31754315535929345,0.6852085967130215,346.86775402937076,2.061587626992799,2080,1067,3518,18.605343429976234,2.3648156697038325,325.8975949296914
655,0.3127258129265355,0.7008985879332478,343.868439121449,2.0136325414446485,2100,1077,3490,17.909509348027015,2.7032181373666395,323.25571163605554
656,0.3147330389401847,0.6798469387755102,340.9483772902051,1.9126114805707537,2079,1023,3491,15.126367427610107,2.183419730626359,323.63859013196844
657,0.2950622240064231,0.7020408163265306,341.2295384174108,2.008736550444476,2097,1083,3540,16.308137168640755,2.7807456524494483,322.14065559632104
658,0.2950622240064231,0.7020408163265306,353.7302402183571,2.0041988534056436,2130,1106,3537,17.4674964357982,2.9813949352322235,333.28134884732725
659,0.3123243677238057,0.6812339331619537,352.2196130666162,2.032190434026412,2103,1058,3482,17.855274679659864,3.331199282626069,331.0331391043294
660,0.3107185869128864,0.7067183462532299,338.7453750202558,1.8994986116402701,2073,1046,3496,15.694533908884429,2.5332491110713216,320.5175920003005
661,0.31112003211561623,0.6954838709677419,345.4458654730478,1.946984096377217,2104,1073,3515,16.61248364049486,2.404270092770934,326.42911173978075
662,0.3030911280610197,0.6993377483443709,344.95631321307303,2.0710301546602397,2058,1067,3523,18.969540896593195,2.6876598736863375,323.29911244279475
663,0.30469690887193895,0.7114624505928854,333.5188846251663,1.900728213604228,2119,1073,3482,13.886458913468639,1.6912841707448272,317.9411415409527
664,0.30871136089923723,0.6866059817945384,342.9305916349618,1.9430705487968625,2125,1075,3495,14.896603437865004,2.163652743167581,325.87033545392956
665,0.3067041348855881,0.7002617801047121,341.30561733613456,1.9138453131805018,2121,1051,3501,14.32104463539847,2.185218246841402,324.79935445389543
666,0.30148534725010034,0.7097203728362184,352.07167651727843,2.005776480824081,2120,1066,3498,17.158165103774582,2.6059131425552304,332.30759827094874
667,0.3135287033319952,0.7029449423815621,346.8290530601485,1.9153707187207212,2122,1035,3483,14.895516689557397,1.8354479018165213,330.0980884687748
668,0.3034925732637495,0.716931216931217,344.53895369958747,1.9290489551007106,2099,1079,3521,16.060384237929934,2.393492713217724,326.08507674844026
669,0.30268968285828984,0.713527851458886,357.36919888314867,2.016356104826839,2120,1054,3499,18.205605655949842,2.3435501432165915,336.8200430839812
670,0.3183460457647531,0.7049180327868853,340.1708721647708,1.9620627509137336,2074,1072,3511,16.63100950591338,2.5786483566802674,320.9612143021773
671,0.3119229225210759,0.703989703989704,345.46695240156504,1.9047141022683165,2099,1054,3476,16.16073956771814,1.6910861107241526,327.61512672312205
672,0.30871136089923723,0.7100130039011704,351.6309389323471,1.9794829704800272,2121,1089,3515,17.193720958402334,2.2601154568895665,332.17710251705597
673,0.3067041348855881,0.680628272251309,353.88172471347326,1.9466501764394886,2133,1088,3506,16.027260283410282,2.422685927878546,335.4317785021844
674,0.31152147731834606,0.7010309278350515,346.2748705659456,2.0433559158219623,2088,1078,3516,18.18226864945205,2.4682052796340432,325.62439663685984
675,0.3067041348855881,0.6884816753926701,353.13988019755317,2.078286496425407,2089,1036,3520,18.99811248780734,2.824930438139353,331.3168372716051
676,0.31031714171015656,0.6804657179818887,354.2271691428623,1.956103737093084,2144,1111,3521,15.732766067518197,2.8843517524872624,335.61005132285516
677,0.3050983540746688,0.6828947368421052,351.609925250297,1.9497452482652495,2160,1077,3518,15.034262783442268,2.5249132241607644,334.0507492426939
678,0.30991569650742673,0.7137305699481865,359.7261272807055,2.071256486649723,2131,1081,3507,19.445388375342088,2.7694168426507733,337.51132206271274
679,0.3147330389401847,0.7142857142857143,360.52670418766576,2.025005557730029,2157,1134,3550,18.05180687121001,2.9260483723479918,339.5488489441086
680,0.3095142513046969,0.7094682230869002,357.3985512340484,2.032575411822222,2149,1059,3486,18.147817001167766,2.9488644946408824,336.3018697382394
681,0.29666800481734246,0.6644113667117727,342.44433676346756,1.990592567662752,2081,1042,3510,16.47885943099605,2.232641281573789,323.7328360508976
682,0.3075070252910478,0.706266318537859,349.8251698805222,1.9138006082863284,2132,1092,3481,14.319102442137531,1.9051798528876998,333.6008875854963
683,0.31312725812926534,0.6948717948717948,348.42492957145095,1.951148511405252,2125,1059,3475,16.144084404136084,2.486878931952743,329.7939662353618
684,0.29425933360096346,0.7121418826739427,336.626362768466,1.9249415349794814,2089,1048,3501,15.723312229713082,1.9750238453855287,318.92802669336805
685,0.30389401846647934,0.6895640686922061,350.99810553945315,2.043655653393935,2098,1073,3532,17.370281981061378,2.693426045052972,330.93439751333926
686,0.3203532717784022,0.6942355889724311,347.9208187130455,1.9494727946332036,2138,1086,3501,16.296171393260778,2.589853292504424,329.0347940272794
687,0.30590124448012845,0.6955380577427821,350.4030389055239,1.952643573066636,2108,1062,3506,16.566976293558664,2.5130192453715177,331.32304336659456
688,0.3227619429947812,0.7238805970149254,343.86175286638684,1.9130879170926067,2101,1064,3511,15.981858923230124,1.9291127339691534,325.95078120918777
689,0.3135287033319952,0.7093469910371318,346.95991477701716,2.0369530876357644,2119,1083,3526,18.147996647999864,2.572342425919623,326.2395757030982
690,0.3095142513046969,0.7146562905317769,348.79777901848115,2.0055040639765487,2105,1072,3521,18.012184963595374,2.418026613780079,328.36756744110517
691,0.2990766760337214,0.7154362416107383,341.2947501855279,1.9844983648291228,2081,1068,3506,16.358734731431294,2.4753511237999857,322.46066433029654
692,0.3135287033319952,0.6927016645326505,342.970184746918,1.9618044085313442,2078,1035,3489,17.383968791375718,2.3128608632661636,323.27335509227487
693,0.31312725812926534,0.6756410256410257,345.38890510462636,1.9735699342430406,2103,1041,3485,16.737493665615556,2.485627319484903,326.1657841195248
694,0.31152147731834606,0.7023195876288659,348.1792390426942,1.9719923008105251,2110,1070,3532,16.107937334743063,2.523001824592306,329.54829988335734
695,0.31112003211561623,0.6929032258064516,352.76400048887854,1.9843241161448568,2130,1086,3542,17.83016710972508,2.4395264584156293,332.49430692073844
