,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
137,137,0.1916083916083916,0.2944038929440389,606.0496561512267,2.5146963429666065,2518,1334,4158,5.221529813005675,4.276277848530054,596.5518484896918
138,138,0.19953379953379954,0.26635514018691586,605.0867293293975,2.512615561214586,2498,1311,4156,5.742331505780707,3.999178142131104,595.3452196814856
139,139,0.20372960372960366,0.2951945080091533,630.9503210906219,2.5526241101577116,2523,1327,4140,6.299384779360143,4.462284203115965,620.1886521081467
140,140,0.17715617715617715,0.3026315789473684,612.1917185187439,2.4499807113633514,2516,1306,4127,4.806468456740296,3.6527429137409366,603.7325071482621
141,141,0.19393939393939394,0.3125,624.6546031149983,2.4539497113551993,2507,1307,4150,4.969813440636706,4.189803010619676,615.4949866637402
142,142,0.19067599067599067,0.2982885085574572,626.2688201616162,2.4504892027454748,2534,1337,4138,5.00183846410477,3.811990903703288,617.4549907938061
143,143,0.18181818181818185,0.31794871794871793,615.1818612739207,2.4245774711927965,2549,1349,4130,4.3731263431690826,3.4014643970809346,607.4072705336717
144,144,0.1855477855477856,0.314070351758794,602.3849745448919,2.4339455425631877,2548,1325,4130,4.267901277598592,3.998104204519545,594.1189690627745
145,145,0.1916083916083916,0.31143552311435524,619.3300993191938,2.4045612849928983,2517,1273,4095,4.757762139914343,3.5490480810212977,611.0232890982583
146,146,0.19254079254079254,0.3050847457627119,602.4509104414585,2.608987904397817,2484,1340,4174,6.330713065763848,4.655728730007097,591.4644686456887
147,147,0.18927738927738927,0.2807881773399015,615.972941825223,2.5889376771264114,2507,1307,4136,6.048897964877982,4.235422923875551,605.6886209364693
148,148,0.17668997668997669,0.32189973614775724,619.1890455702312,2.418491679524483,2532,1305,4131,4.89155856318957,3.9155533160880753,610.3819336909536
149,149,0.1888111888111888,0.2888888888888889,599.746696398418,2.480756998227505,2510,1322,4149,5.111000607451879,3.5579902863171364,591.0777055046493
150,150,0.19207459207459207,0.3009708737864077,608.4122923675471,2.4605426860315043,2527,1338,4148,4.817496639065128,3.174208436855664,600.4205872916258
151,151,0.1972027972027972,0.3026004728132388,622.041238221804,2.4129358941922465,2536,1312,4108,5.012225235825619,3.7061468063216823,613.3228661796561
152,152,0.1874125874125874,0.3333333333333333,620.1576163602017,2.474551269591756,2516,1300,4131,5.423851629546528,3.8004471323453424,610.9333175983103
153,153,0.19347319347319347,0.3012048192771085,617.3901892024057,2.527959785642098,2547,1333,4145,5.390209012208432,4.1766959032348066,607.8232842869637
154,154,0.1822843822843823,0.2787723785166241,637.7980311844889,2.6203828895847243,2579,1348,4184,5.922570484390526,5.082701030795527,626.7927596693021
155,155,0.2027972027972028,0.3195402298850575,623.6682450832062,2.504238223836527,2533,1333,4151,5.7166859805782755,3.895190154463982,614.0563689481647
156,156,0.1804195804195804,0.3023255813953488,614.6761061112479,2.5495285388910083,2524,1316,4148,5.41303460733056,4.293804102278556,604.9692674016396
157,157,0.19673659673659674,0.2796208530805687,612.305940339984,2.4991453771505645,2533,1363,4181,5.204559007451888,3.7298330684565633,603.3715482640748
158,158,0.20093240093240092,0.29698375870069604,612.1099318604054,2.51604060578102,2508,1314,4155,5.94479348881416,4.176988297684447,601.9881500739064
159,159,0.19487179487179487,0.3038277511961722,609.8411804255422,2.4307247490643533,2523,1343,4115,5.0023302230984505,3.393523218397731,601.4453269840478
160,160,0.19673659673659674,0.2606635071090048,624.8007269797811,2.4216434661097344,2569,1322,4112,4.656241163124746,3.971094529054696,616.1733912876012
161,161,0.1836829836829837,0.2817258883248731,630.3398719937056,2.448465067375254,2523,1306,4150,4.95865332505395,3.8597203964289535,621.5214982722242
162,162,0.18974358974358974,0.3267813267813268,620.7777617104206,2.5480229910223646,2523,1319,4144,5.7202928160234805,4.380610408336473,610.6768584860604
163,163,0.19487179487179487,0.31100478468899523,616.4101909878531,2.4440930911690306,2524,1344,4151,4.91721210689904,3.8184166766609384,607.6745622042915
164,164,0.18414918414918416,0.27848101265822783,601.496264096952,2.4490752861462206,2520,1323,4137,4.238846115551397,3.707379543216832,593.550038438184
165,165,0.18974358974358974,0.2702702702702703,608.6003379094273,2.4813707560091616,2512,1336,4139,4.874917239716965,3.864618987397909,599.8608016823138
166,166,0.1916083916083916,0.2798053527980535,618.7362783985636,2.5455342309510667,2535,1324,4143,5.338088836588951,4.151207190311808,609.2469823716625
167,167,0.17156177156177158,0.3179347826086957,622.8851776465121,2.4406143001012945,2560,1333,4128,4.224414308244904,3.8651605270864016,614.7956028111818
168,168,0.1874125874125874,0.2661691542288557,623.2847003781062,2.4741469621377017,2563,1372,4181,4.917164058485653,4.241314334468848,614.1262219851502
169,169,0.1944055944055944,0.2709832134292566,620.1667446915487,2.4921312827145585,2534,1326,4121,5.475586914889978,3.9235554574176437,610.7676023192411
170,170,0.19347319347319347,0.3012048192771085,620.2057343658925,2.520103366872208,2492,1306,4137,5.332345220658468,4.319016092338325,610.5543730528946
171,171,0.1855477855477856,0.2864321608040201,607.7192451334189,2.4973722090577017,2473,1300,4139,4.792202673670727,4.5803548361844015,598.3466876235632
172,172,0.1832167832167832,0.30788804071246817,601.2890618895708,2.5511369551004313,2472,1300,4136,6.029787685850398,4.019862741404357,591.2394114623162
173,173,0.19813519813519812,0.2682352941176471,622.8876046084014,2.503649452840246,2537,1318,4130,5.232694490046953,4.080797238546544,613.574112879808
174,174,0.18694638694638693,0.2942643391521197,622.5855111765921,2.5342224332004197,2534,1330,4170,5.151996321197363,4.207244411015643,613.2262704443797
175,175,0.18601398601398605,0.3032581453634085,608.3506432861478,2.4278410111395496,2507,1310,4133,4.338316580417147,3.3715957137719927,600.6407309919582
176,176,0.18834498834498836,0.27722772277227725,611.4189226371727,2.4377998986718903,2510,1316,4133,4.41720667824026,3.434591109739248,603.567124849193
177,177,0.193006993006993,0.2922705314009662,614.3654572681645,2.5729219668274426,2517,1327,4181,5.738238852635776,4.79039791037879,603.8368205051495
178,178,0.20046620046620048,0.28837209302325584,621.8307875602677,2.4697825390826664,2548,1354,4185,4.971563533684142,3.8181108223401887,613.0411132042433
179,179,0.19906759906759908,0.3629976580796253,609.4570879266532,2.4601780154241117,2515,1321,4141,5.501940029948221,3.555908215483855,600.3992396812213
180,180,0.19393939393939394,0.2836538461538461,613.6348066061013,2.4510257875874104,2508,1303,4159,4.546334435159254,4.1918478519402615,604.8966243190024
181,181,0.19627039627039627,0.28978622327790976,608.3753611499914,2.408852311695195,2516,1301,4119,4.760915636915944,3.7424512688166223,599.8719942442588
182,182,0.20093240093240092,0.3062645011600928,606.7035226162199,2.5085052986168312,2510,1324,4165,5.556491105297836,4.169266276855104,596.9777652340676
183,183,0.1874125874125874,0.31343283582089554,616.5662849567507,2.4747193296453447,2527,1309,4168,5.260024765616394,4.122687250632032,607.1835729405012
184,184,0.18694638694638693,0.3042394014962593,627.6745028430344,2.5287005750151508,2564,1340,4189,4.790710947611352,4.015634752770182,618.8681571426529
185,185,0.18181818181818185,0.2948717948717949,599.0239099067929,2.5184027564125184,2500,1344,4169,4.849700395823618,4.062519221126307,590.1116902898445
186,186,0.19673659673659674,0.3175355450236967,619.9690219309416,2.583968367115828,2504,1295,4155,6.010902168948848,4.020897481820302,609.9372222801735
187,187,0.18834498834498836,0.3217821782178218,615.2876506208768,2.6400524929991,2465,1307,4178,5.56104349666805,5.336430227771313,604.3901768964372
188,188,0.1888111888111888,0.2567901234567901,621.1841890658952,2.582677960281752,2546,1343,4197,5.371407040212313,4.739438538943882,611.0733434867384
189,189,0.18181818181818185,0.2794871794871795,608.6563326734619,2.424524195149768,2499,1321,4173,4.008746009588316,3.747388488657732,600.9001981752151
190,190,0.18927738927738927,0.3472906403940887,626.7023217532687,2.4847220281274947,2536,1336,4149,5.76706572851529,4.001341010052173,616.933915014702
191,191,0.1836829836829837,0.2969543147208122,598.4480302946879,2.4185707647210952,2492,1312,4138,4.066460174152016,3.629956107354501,590.7516140131817
